"Group","Year","Value","Scale","Stdev","Node"
"salmon_shark",2015,0.0015408436635382,1,0.00015408436635382,28
"shallow_water_flatfish",2015,0.0142760538024254,1,0.00142760538024254,41
"shelf_demersal_fish",2015,0.0014322656918686,1,0.00014322656918686,58
"shelf_forage_fish",2015,NA,1,NA,25
"slope_demersal_fish",2015,NA,1,NA,59
"slope_rockfish",2015,0.023445241654856,1,0.0023445241654856,45
"squid",2015,0.00174188947329971,1,0.000174188947329971,61
"tanner_crab",2015,NA,1,NA,63
"thornyheads",2015,0.00339830138740421,1,0.000339830138740421,48
"walleye_pollock_adult",2015,0.693480169616055,1,0.0693480169616055,53
"arrowtooth_flounder_adult",2016,0.0850891475362429,1,0.00850891475362429,35
"atka_mackerel",2016,0.00465521893798969,1,0.000465521893798969,57
"big_skate",2016,0.00860881251408448,1,0.000860881251408448,30
"deep_water_flatfish",2016,0.000934685101708488,1,9.34685101708488e-05,42
"demersal_shelf_rockfish",2016,0.000767167051427998,1,7.67167051427999e-05,46
"flathead_sole_adult",2016,0.0103047450636183,1,0.00103047450636183,39
"gelatinous_carnivores",2016,NA,1,NA,71
"infauna",2016,NA,1,NA,70
"king_crab",2016,NA,1,NA,64
"large_sculpins",2016,0.00435859134592472,1,0.000435859134592472,55
"lingcod",2016,0.000426255029565233,1,4.26255029565233e-05,56
"longnose_skate",2016,0.00444250004176403,1,0.000444250004176403,31
"motile_epifauna",2016,0.00078233312532745,1,7.8233312532745e-05,67
"octopus",2016,0.00170537891880231,1,0.000170537891880231,62
"other_skates",2016,0.00627922534886165,1,0.000627922534886165,32
"pacific_cod_adult",2016,0.267783768377279,1,0.0267783768377279,51
"pacific_dogfish",2016,0.0049028669652271,1,0.00049028669652271,27
"pacific_halibut_adult",2016,0.0350238523962742,1,0.00350238523962742,33
"pacific_herring_adult",2016,0.000584652573380642,1,5.84652573380642e-05,21
"pacific_ocean_perch_adult",2016,0.0860753033880393,1,0.00860753033880393,43
"pacific_sleeper_shark",2016,0.000288770662680337,1,2.88770662680337e-05,29
"pelagic_shelf_rockfish",2016,0.0141400405638163,1,0.00141400405638163,47
"rex_sole_adult",2016,0.00743891569617582,1,0.000743891569617582,37
"sablefish_adult",2016,0.0223462928704182,1,0.00223462928704182,49
"salmon_returning",2016,0.154972415842807,1,0.0154972415842807,18
"salmon_shark",2016,0.000383242935149445,1,3.83242935149445e-05,28
"shallow_water_flatfish",2016,0.0161994830970776,1,0.00161994830970776,41
"shelf_demersal_fish",2016,0.00124630794618455,1,0.000124630794618455,58
"shelf_forage_fish",2016,NA,1,NA,25
"slope_demersal_fish",2016,NA,1,NA,59
"slope_rockfish",2016,0.0234475146889785,1,0.00234475146889785,45
"squid",2016,0.00101506134360201,1,0.000101506134360201,61
"tanner_crab",2016,NA,1,NA,63
"thornyheads",2016,0.00379001789718533,1,0.000379001789718533,48
"walleye_pollock_adult",2016,0.73726238322663,1,0.073726238322663,53
"arrowtooth_flounder_adult",2017,0.115234587904076,1,0.0115234587904076,35
"atka_mackerel",2017,0.00457689146679629,1,0.000457689146679629,57
"big_skate",2017,0.00701348983562438,1,0.000701348983562438,30
"deep_water_flatfish",2017,0.00107350525386784,1,0.000107350525386785,42
"demersal_shelf_rockfish",2017,0.000844193260144227,1,8.44193260144227e-05,46
"flathead_sole_adult",2017,0.00873288741113265,1,0.000873288741113265,39
"gelatinous_carnivores",2017,NA,1,NA,71
"infauna",2017,NA,1,NA,70
"king_crab",2017,NA,1,NA,64
"large_sculpins",2017,0.00437287055243026,1,0.000437287055243026,55
"lingcod",2017,0.000499446005154003,1,4.99446005154003e-05,56
"longnose_skate",2017,0.00406848396737772,1,0.000406848396737772,31
"motile_epifauna",2017,0.000551639158066014,1,5.51639158066014e-05,67
"octopus",2017,0.00104839965669956,1,0.000104839965669956,62
"other_skates",2017,0.00654036184066167,1,0.000654036184066167,32
"pacific_cod_adult",2017,0.20532614851218,1,0.020532614851218,51
"pacific_dogfish",2017,0.00370349899239848,1,0.000370349899239848,27
"pacific_halibut_adult",2017,0.0361015315018034,1,0.00361015315018034,33
"pacific_herring_adult",2017,NA,1,NA,21
"pacific_ocean_perch_adult",2017,0.0898907030842645,1,0.00898907030842645,43
"pacific_sleeper_shark",2017,0.000579864173442405,1,5.79864173442405e-05,29
"pelagic_shelf_rockfish",2017,0.0111571199226389,1,0.00111571199226389,47
"rex_sole_adult",2017,0.00631168425613817,1,0.000631168425613817,37
"sablefish_adult",2017,0.0256375520795475,1,0.00256375520795475,49
"salmon_returning",2017,0.565224749277801,1,0.0565224749277801,18
"salmon_shark",2017,5.25330356703823e-05,1,5.25330356703823e-06,28
"shallow_water_flatfish",2017,0.0109517455699956,1,0.00109517455699956,41
"shelf_demersal_fish",2017,0.00145247830196704,1,0.000145247830196704,58
"shelf_forage_fish",2017,NA,1,NA,25
"slope_demersal_fish",2017,NA,1,NA,59
"slope_rockfish",2017,0.0139297287871397,1,0.00139297287871397,45
"squid",2017,0.000157237226782497,1,1.57237226782497e-05,61
"tanner_crab",2017,NA,1,NA,63
"thornyheads",2017,0.00321132671767227,1,0.000321132671767227,48
"walleye_pollock_adult",2017,0.784686345352542,1,0.0784686345352542,53
"arrowtooth_flounder_adult",2018,0.0803779502269082,1,0.00803779502269082,35
"atka_mackerel",2018,0.00612310881616355,1,0.000612310881616355,57
"big_skate",2018,0.00524498137000967,1,0.000524498137000967,30
"deep_water_flatfish",2018,0.000743610031694559,1,7.43610031694559e-05,42
"demersal_shelf_rockfish",2018,0.0004599197563571,1,4.599197563571e-05,46
"flathead_sole_adult",2018,0.00937906560856204,1,0.000937906560856204,39
"gelatinous_carnivores",2018,NA,1,NA,71
"infauna",2018,NA,1,NA,70
"king_crab",2018,NA,1,NA,64
"large_sculpins",2018,0.00128183998401237,1,0.000128183998401237,55
"lingcod",2018,0.000408686645093688,1,4.08686645093688e-05,56
"longnose_skate",2018,0.00276671808828593,1,0.000276671808828593,31
"motile_epifauna",2018,0.00241713187175479,1,0.000241713187175479,67
"octopus",2018,0.000935341264061268,1,9.35341264061268e-05,62
"other_skates",2018,0.00253457213482573,1,0.000253457213482573,32
"pacific_cod_adult",2018,0.0625350803744494,1,0.00625350803744494,51
"pacific_dogfish",2018,0.00547419777377677,1,0.000547419777377677,27
"pacific_halibut_adult",2018,0.0294568220031627,1,0.00294568220031627,33
"pacific_herring_adult",2018,NA,1,NA,21
"pacific_ocean_perch_adult",2018,0.0910875188153099,1,0.00910875188153099,43
"pacific_sleeper_shark",2018,0.00104505957779519,1,0.000104505957779519,29
"pelagic_shelf_rockfish",2018,0.0123727072765259,1,0.00123727072765259,47
"rex_sole_adult",2018,0.00744460349263914,1,0.000744460349263914,37
"sablefish_adult",2018,0.030529400948713,1,0.0030529400948713,49
"salmon_returning",2018,0.133248707531233,1,0.0133248707531233,18
"salmon_shark",2018,2.13287571451086e-05,1,2.13287571451086e-06,28
"shallow_water_flatfish",2018,0.0117126313907411,1,0.00117126313907411,41
"shelf_demersal_fish",2018,0.00119646665048622,1,0.000119646665048622,58
"shelf_forage_fish",2018,NA,1,NA,25
"slope_demersal_fish",2018,NA,1,NA,59
"slope_rockfish",2018,0.0176045219967002,1,0.00176045219967002,45
"squid",2018,0.000163160167817302,1,1.63160167817302e-05,61
"tanner_crab",2018,NA,1,NA,63
"thornyheads",2018,0.00364751588765766,1,0.000364751588765766,48
"walleye_pollock_adult",2018,0.642398239400413,1,0.0642398239400413,53
"arrowtooth_flounder_adult",2019,0.10464350917749,1,0.010464350917749,35
"atka_mackerel",2019,0.00534301314602992,1,0.000534301314602992,57
"big_skate",2019,0.00531883527765378,1,0.000531883527765378,30
"deep_water_flatfish",2019,0.000417420472045713,1,4.17420472045713e-05,42
"demersal_shelf_rockfish",2019,0.000547445550709846,1,5.47445550709846e-05,46
"flathead_sole_adult",2019,0.011361776498131,1,0.0011361776498131,39
"gelatinous_carnivores",2019,5.48343032938761e-05,1,5.48343032938761e-06,71
"infauna",2019,NA,1,NA,70
"king_crab",2019,NA,1,NA,64
"large_sculpins",2019,0.00175504799231458,1,0.000175504799231458,55
"lingcod",2019,0.000496020431019428,1,4.96020431019428e-05,56
"longnose_skate",2019,0.002941522727861,1,0.0002941522727861,31
"motile_epifauna",2019,0.00467628352976756,1,0.000467628352976756,67
"octopus",2019,0.00149211262497434,1,0.000149211262497434,62
"other_skates",2019,0.00308947030795036,1,0.000308947030795036,32
"pacific_cod_adult",2019,0.0647462848432285,1,0.00647462848432285,51
"pacific_dogfish",2019,0.00405814992908433,1,0.000405814992908433,27
"pacific_halibut_adult",2019,0.0302301533043184,1,0.00302301533043184,33
"pacific_herring_adult",2019,NA,1,NA,21
"pacific_ocean_perch_adult",2019,0.0944871247670306,1,0.00944871247670306,43
"pacific_sleeper_shark",2019,0.000364064281974196,1,3.64064281974196e-05,29
"pelagic_shelf_rockfish",2019,0.01025963734615,1,0.001025963734615,47
"rex_sole_adult",2019,0.00685789712474433,1,0.000685789712474433,37
"sablefish_adult",2019,0.0332789455627399,1,0.00332789455627399,49
"salmon_returning",2019,0.463933761955795,1,0.0463933761955795,18
"salmon_shark",2019,6.14110404895876e-05,1,6.14110404895876e-06,28
"shallow_water_flatfish",2019,0.0121484805730156,1,0.00121484805730156,41
"shelf_demersal_fish",2019,0.000940234447958632,1,9.40234447958632e-05,58
"shelf_forage_fish",2019,NA,1,NA,25
"slope_demersal_fish",2019,NA,1,NA,59
"slope_rockfish",2019,0.0176283509398059,1,0.00176283509398059,45
"squid",2019,NA,1,NA,61
"tanner_crab",2019,NA,1,NA,63
"thornyheads",2019,0.00212895498255264,1,0.000212895498255264,48
"walleye_pollock_adult",2019,0.471311252806239,1,0.0471311252806239,53
"arrowtooth_flounder_adult",2020,0.0899433032931665,1,0.00899433032931665,35
"atka_mackerel",2020,0.00258754208651398,1,0.000258754208651398,57
"big_skate",2020,0.00358840976092669,1,0.00035884097609267,30
"deep_water_flatfish",2020,0.000421129645544344,1,4.21129645544344e-05,42
"demersal_shelf_rockfish",2020,0.000389642944852173,1,3.89642944852173e-05,46
"flathead_sole_adult",2020,0.00814132343138618,1,0.000814132343138618,39
"gelatinous_carnivores",2020,NA,1,NA,71
"infauna",2020,NA,1,NA,70
"king_crab",2020,NA,1,NA,64
"large_sculpins",2020,0.00155916940521023,1,0.000155916940521023,55
"lingcod",2020,0.000680489433920151,1,6.80489433920151e-05,56
"longnose_skate",2020,0.00163377556346962,1,0.000163377556346962,31
"motile_epifauna",2020,0.00910504469073856,1,0.000910504469073856,67
"octopus",2020,0.000349681237818025,1,3.49681237818025e-05,62
"other_skates",2020,0.00117286319597903,1,0.000117286319597903,32
"pacific_cod_adult",2020,0.0259201569810512,1,0.00259201569810512,51
"pacific_dogfish",2020,0.00254138615488459,1,0.000254138615488459,27
"pacific_halibut_adult",2020,0.0234897762317274,1,0.00234897762317274,33
"pacific_herring_adult",2020,0.00424401780430977,1,0.000424401780430977,21
"pacific_ocean_perch_adult",2020,0.101056262262621,1,0.0101056262262621,43
"pacific_sleeper_shark",2020,0.000392955058158871,1,3.92955058158871e-05,29
"pelagic_shelf_rockfish",2020,0.00914548736518322,1,0.000914548736518322,47
"rex_sole_adult",2020,0.00527075820963415,1,0.000527075820963415,37
"sablefish_adult",2020,0.0319574201293195,1,0.00319574201293195,49
"salmon_returning",2020,0.258410221903318,1,0.0258410221903318,18
"salmon_shark",2020,0.000146362636679885,1,1.46362636679885e-05,28
"shallow_water_flatfish",2020,0.0185137451359486,1,0.00185137451359486,41
"shelf_demersal_fish",2020,0.000752079064890169,1,7.52079064890169e-05,58
"shelf_forage_fish",2020,0.000818453321775873,1,8.18453321775873e-05,25
"slope_demersal_fish",2020,NA,1,NA,59
"slope_rockfish",2020,0.0135613819206752,1,0.00135613819206752,45
"squid",2020,NA,1,NA,61
"tanner_crab",2020,NA,1,NA,63
"thornyheads",2020,0.0010876808956208,1,0.00010876808956208,48
"walleye_pollock_adult",2020,0.425827366338895,1,0.0425827366338895,53
"arrowtooth_flounder_adult",2021,0.0419403764093117,1,0.00419403764093117,35
"atka_mackerel",2021,0.00400106100917497,1,0.000400106100917497,57
"big_skate",2021,0.00236532098306847,1,0.000236532098306847,30
"deep_water_flatfish",2021,0.000353739085095988,1,3.53739085095988e-05,42
"demersal_shelf_rockfish",2021,0.000726330792661723,1,7.26330792661723e-05,46
"flathead_sole_adult",2021,0.00301174719778847,1,0.000301174719778847,39
"gelatinous_carnivores",2021,NA,1,NA,71
"infauna",2021,NA,1,NA,70
"king_crab",2021,NA,1,NA,64
"large_sculpins",2021,NA,1,NA,55
"lingcod",2021,0.00065897574659346,1,6.5897574659346e-05,56
"longnose_skate",2021,0.00239508024249411,1,0.000239508024249411,31
"motile_epifauna",2021,0.0082289980576652,1,0.00082289980576652,67
"octopus",2021,0.000237375013485597,1,2.37375013485597e-05,62
"other_skates",2021,0.00218638951621764,1,0.000218638951621764,32
"pacific_cod_adult",2021,0.0795965917544484,1,0.00795965917544484,51
"pacific_dogfish",2021,0.0035635117622382,1,0.00035635117622382,27
"pacific_halibut_adult",2021,0.0260283265427279,1,0.00260283265427279,33
"pacific_herring_adult",2021,0.0123820304512095,1,0.00123820304512095,21
"pacific_ocean_perch_adult",2021,0.116018518776397,1,0.0116018518776397,43
"pacific_sleeper_shark",2021,0.000335940595732827,1,3.35940595732827e-05,29
"pelagic_shelf_rockfish",2021,0.0125989042885151,1,0.00125989042885151,47
"rex_sole_adult",2021,0.00127550428294025,1,0.000127550428294025,37
"sablefish_adult",2021,0.0396924471730582,1,0.00396924471730582,49
"salmon_returning",2021,0.411314976266884,1,0.0411314976266884,18
"salmon_shark",2021,0.000189158319898283,1,1.89158319898283e-05,28
"shallow_water_flatfish",2021,0.00772668386363787,1,0.000772668386363788,41
"shelf_demersal_fish",2021,NA,1,NA,58
"shelf_forage_fish",2021,0.00085946167551934,1,8.5946167551934e-05,25
"slope_demersal_fish",2021,NA,1,NA,59
"slope_rockfish",2021,0.0152068722138331,1,0.00152068722138331,45
"squid",2021,NA,1,NA,61
"tanner_crab",2021,NA,1,NA,63
"thornyheads",2021,0.00061003449660347,1,6.1003449660347e-05,48
"walleye_pollock_adult",2021,0.399839241039071,1,0.0399839241039071,53
"arrowtooth_flounder_adult",2022,0.0491199080414104,1,0.00491199080414104,35
"atka_mackerel",2022,0.0037469379204665,1,0.00037469379204665,57
"big_skate",2022,0.00401953314592515,1,0.000401953314592515,30
"deep_water_flatfish",2022,0.00051625070418752,1,5.1625070418752e-05,42
"demersal_shelf_rockfish",2022,0.00104107693580839,1,0.000104107693580839,46
"flathead_sole_adult",2022,0.00240001391206931,1,0.000240001391206931,39
"gelatinous_carnivores",2022,NA,1,NA,71
"infauna",2022,NA,1,NA,70
"king_crab",2022,NA,1,NA,64
"large_sculpins",2022,NA,1,NA,55
"lingcod",2022,0.000509108326789312,1,5.09108326789312e-05,56
"longnose_skate",2022,0.00248559514844507,1,0.000248559514844507,31
"motile_epifauna",2022,0.00621494207923533,1,0.000621494207923533,67
"octopus",2022,0.000623319706032738,1,6.23319706032738e-05,62
"other_skates",2022,0.0033494981785142,1,0.00033494981785142,32
"pacific_cod_adult",2022,0.10813908670024,1,0.010813908670024,51
"pacific_dogfish",2022,0.00405267531354267,1,0.000405267531354267,27
"pacific_halibut_adult",2022,0.0296520302649336,1,0.00296520302649336,33
"pacific_herring_adult",2022,0.0102134198297049,1,0.00102134198297049,21
"pacific_ocean_perch_adult",2022,0.119630082409744,1,0.0119630082409744,43
"pacific_sleeper_shark",2022,0.000326015075089131,1,3.26015075089131e-05,29
"pelagic_shelf_rockfish",2022,0.0113522897602925,1,0.00113522897602925,47
"rex_sole_adult",2022,0.00296209503640429,1,0.000296209503640429,37
"sablefish_adult",2022,0.0476755211984969,1,0.00476755211984969,49
"salmon_returning",2022,0.235733778900408,1,0.0235733778900408,18
"salmon_shark",2022,0.000224124457472239,1,2.24124457472239e-05,28
"shallow_water_flatfish",2022,0.00549380131400228,1,0.000549380131400228,41
"shelf_demersal_fish",2022,NA,1,NA,58
"shelf_forage_fish",2022,0.000648200547772491,1,6.48200547772491e-05,25
"slope_demersal_fish",2022,NA,1,NA,59
"slope_rockfish",2022,0.013685660651339,1,0.0013685660651339,45
"squid",2022,NA,1,NA,61
"tanner_crab",2022,0.0013507021459392,1,0.00013507021459392,63
"thornyheads",2022,0.00120421530252418,1,0.000120421530252418,48
"walleye_pollock_adult",2022,0.526023598460596,1,0.0526023598460596,53
"arrowtooth_flounder_adult",2023,0.0388249194987655,1,0.00388249194987656,35
"atka_mackerel",2023,0.00197036225797017,1,0.000197036225797017,57
"big_skate",2023,0.00442358761977433,1,0.000442358761977433,30
"deep_water_flatfish",2023,0.000265084551397757,1,2.65084551397757e-05,42
"demersal_shelf_rockfish",2023,0.000980439527438035,1,9.80439527438035e-05,46
"flathead_sole_adult",2023,0.00199740976861255,1,0.000199740976861255,39
"gelatinous_carnivores",2023,NA,1,NA,71
"infauna",2023,NA,1,NA,70
"king_crab",2023,NA,1,NA,64
"large_sculpins",2023,NA,1,NA,55
"lingcod",2023,0.000593515014733632,1,5.93515014733632e-05,56
"longnose_skate",2023,0.0022896373572401,1,0.00022896373572401,31
"motile_epifauna",2023,0.00532747686449233,1,0.000532747686449233,67
"octopus",2023,0.000780885239137621,1,7.80885239137621e-05,62
"other_skates",2023,0.00197348468523059,1,0.000197348468523059,32
"pacific_cod_adult",2023,0.0895275653227301,1,0.00895275653227301,51
"pacific_dogfish",2023,0.00219152126856783,1,0.000219152126856783,27
"pacific_halibut_adult",2023,0.0269339272589874,1,0.00269339272589874,33
"pacific_herring_adult",2023,NA,1,NA,21
"pacific_ocean_perch_adult",2023,0.120978939317388,1,0.0120978939317388,43
"pacific_sleeper_shark",2023,0.00046198406550013,1,4.6198406550013e-05,29
"pelagic_shelf_rockfish",2023,0.015602639412364,1,0.0015602639412364,47
"rex_sole_adult",2023,0.00175274242219671,1,0.000175274242219671,37
"sablefish_adult",2023,0.0393821299766455,1,0.00393821299766455,49
"salmon_returning",2023,0.381587018859347,1,0.0381587018859347,18
"salmon_shark",2023,7.97967369541975e-05,1,7.97967369541975e-06,28
"shallow_water_flatfish",2023,0.00427829539077561,1,0.000427829539077561,41
"shelf_demersal_fish",2023,NA,1,NA,58
"shelf_forage_fish",2023,NA,1,NA,25
"slope_demersal_fish",2023,NA,1,NA,59
"slope_rockfish",2023,0.0102523967707231,1,0.00102523967707231,45
"squid",2023,NA,1,NA,61
"tanner_crab",2023,0.00312234031068838,1,0.000312234031068838,63
"thornyheads",2023,0.000639616986528034,1,6.39616986528034e-05,48
"walleye_pollock_adult",2023,0.532288528233939,1,0.0532288528233939,53
