"","Prey","Predator","Old_VV","New_VV","Rel_Change","Log_Ratio"
"599","slope_demersal_fish","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"600","squid","pacific_halibut_adult",12.8175210892439,11.5625487735916,-0.0979106885734338,-0.0447504629684935
"601","octopus","pacific_halibut_adult",10.8539265914445,9.99450978592773,-0.0791802670007185,-0.035825382426839
"602","tanner_crab","pacific_halibut_adult",5.83671558082666,5.29923716574806,-0.0920857642685537,-0.0419551742848075
"603","king_crab","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"604","pandalid_shrimp","pacific_halibut_adult",6.31312695614172,5.88457339829483,-0.0678829304121574,-0.0305295388444492
"605","nonpandalid_shrimp","pacific_halibut_adult",18.8099516206879,15.9122675484112,-0.154050586131742,-0.072655606150957
"606","motile_epifauna","pacific_halibut_adult",5.58483460981976,10.0193437040709,0.794026932588837,0.253828958544705
"607","benthic_zooplankton","pacific_halibut_adult",8.30688981437318,7.40631170330219,-0.108413393122507,-0.0498364639725167
"608","sessile_epifauna","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"609","infauna","pacific_halibut_adult",3.18517369982355,2.97836844570683,-0.0649274650635774,-0.0291546989662068
"610","gelatinous_carnivores","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"611","other_gelatinous_zooplankton","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"612","mysids","pacific_halibut_adult",8.73933047556812,7.67473901907729,-0.121816134481586,-0.0564145462576959
"613","pelagic_amphipods","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"614","euphausiids","pacific_halibut_adult",14.4003339913865,12.857349693065,-0.107149202181311,-0.0492211089701585
"615","large_copepods","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"616","small_copepods","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"617","small_microzooplankton","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"618","large_phytoplankton","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"619","macroalgae","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"620","offal","pacific_halibut_adult",6.15011078108731,5.59174256511168,-0.0907899444173772,-0.0413357697575639
"621","detritus","pacific_halibut_adult",11.1551041030295,10.0193437040709,-0.101815311490466,-0.0466343526940322
"622","pacific_sandlance","pacific_halibut_juvenile",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"623","pacific_halibut_adult","pacific_halibut_juvenile",2.71963296114975,2.69913360977419,-0.00753754336279777,-0.00328591296150802
"624","large_sculpins","pacific_halibut_juvenile",2,2,0,0
"625","shelf_demersal_fish","pacific_halibut_juvenile",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"626","tanner_crab","pacific_halibut_juvenile",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"627","pandalid_shrimp","pacific_halibut_juvenile",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"628","nonpandalid_shrimp","pacific_halibut_juvenile",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"629","motile_epifauna","pacific_halibut_juvenile",1.45148080839979,2,0.37790316511655,0.139218697736159
"630","benthic_zooplankton","pacific_halibut_juvenile",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"631","infauna","pacific_halibut_juvenile",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"632","mysids","pacific_halibut_juvenile",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"633","large_copepods","pacific_halibut_juvenile",2,2,0,0
"634","small_copepods","pacific_halibut_juvenile",2,2,0,0
"635","detritus","pacific_halibut_juvenile",2,2,0,0
"636","salmon_outgoing","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"637","pacific_hake","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"638","pacific_herring_adult","arrowtooth_flounder_adult",6.53790212912232,6.4897187360332,-0.00736985536606549,-0.00321254009034943
"639","pacific_herring_juvenile","arrowtooth_flounder_adult",10.185068434925,10.0733140898314,-0.010972370564587,-0.0047915758004644
"640","pacific_sandlance","arrowtooth_flounder_adult",9.40774051570182,9.17248768191316,-0.0250063055412734,-0.0109981929892946
"641","pacific_capelin","arrowtooth_flounder_adult",41.7310628338103,38.7263744542331,-0.0720012426125621,-0.0324526053114614
"642","shelf_forage_fish","arrowtooth_flounder_adult",9.70424395762194,9.76350841711423,0.00610706611984391,0.00264419916014354
"643","slope_forage_fish","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"644","other_skates","arrowtooth_flounder_adult",10.0316258318813,10.372730825007,0.0340029621162419,0.0145217828864498
"645","pacific_halibut_juvenile","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"646","arrowtooth_flounder_adult","arrowtooth_flounder_adult",33.6863322171282,31.8729356574094,-0.0538318196243611,-0.0240316613599979
"647","arrowtooth_flounder_juvenile","arrowtooth_flounder_adult",121.09260257096,115.247087416301,-0.0482730986910047,-0.0214876548401273
"648","rex_sole_adult","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"649","rex_sole_juvenile","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"650","flathead_sole_adult","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"651","flathead_sole_juvenile","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"652","shallow_water_flatfish","arrowtooth_flounder_adult",9.49592195600695,9.3664298595369,-0.0136366007502975,-0.00596305137461127
"653","pacific_ocean_perch_juvenile","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"654","thornyheads","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"655","sablefish_adult","arrowtooth_flounder_adult",48.7209115349724,48.5122063347212,-0.0042836883316808,-0.00186437826942739
"656","pacific_cod_adult","arrowtooth_flounder_adult",12.1870206337875,11.85572270778,-0.0271844888068045,-0.011969513346929
"657","pacific_cod_juvenile","arrowtooth_flounder_adult",13.1499418922343,12.8513700421432,-0.0227051839877306,-0.00997440490640309
"658","walleye_pollock_adult","arrowtooth_flounder_adult",7.46475211878765,7.57671865702374,0.014999364540758,0.00646577035117393
"659","walleye_pollock_juvenile","arrowtooth_flounder_adult",7.56170882313624,7.46098231512947,-0.0133206012506837,-0.005823939501033
"660","large_sculpins","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"661","shelf_demersal_fish","arrowtooth_flounder_adult",13.3629643137681,12.9102695058774,-0.0338768253256717,-0.0149675002189318
"662","slope_demersal_fish","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"663","squid","arrowtooth_flounder_adult",17.179135107283,17.0399313082515,-0.00810307376722785,-0.00353345556166626
"664","octopus","arrowtooth_flounder_adult",14.4908165981897,14.6587600407947,0.0115896465507608,0.00500437576441603
"665","tanner_crab","arrowtooth_flounder_adult",7.6218519321214,7.52867695994864,-0.0122247155943941,-0.00534184472696049
"666","pandalid_shrimp","arrowtooth_flounder_adult",8.27409735226155,8.41754887557517,0.0173374227068306,0.00746502029264454
"667","nonpandalid_shrimp","arrowtooth_flounder_adult",25.3832535900911,23.6452679418448,-0.0684697744549494,-0.0308030489003613
"668","motile_epifauna","arrowtooth_flounder_adult",7.27700666126478,14.6964719936263,1.01957654812315,0.305260318906079
"669","benthic_zooplankton","arrowtooth_flounder_adult",11.0037187687674,10.7284094836208,-0.0250196584383846,-0.0110041408526259
"670","sessile_epifauna","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"671","infauna","arrowtooth_flounder_adult",3.99167822552104,4.00428378147596,0.00315795894426851,0.00136932314662826
"672","gelatinous_carnivores","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"673","other_gelatinous_zooplankton","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"674","mysids","arrowtooth_flounder_adult",11.5957647512132,11.1360341771091,-0.0396464212553114,-0.0175688408914291
"675","pelagic_amphipods","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"676","euphausiids","arrowtooth_flounder_adult",19.3461330419533,19.0061724354064,-0.0175725353387018,-0.00769950493242508
"677","large_copepods","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"678","small_copepods","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"679","macroalgae","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"680","offal","arrowtooth_flounder_adult",8.05091512132156,7.97286582133553,-0.00969446315231015,-0.00423079278111091
"681","detritus","arrowtooth_flounder_adult",14.9031527907304,14.6964719936263,-0.0138682599585694,-0.00606506259308586
"682","pacific_sandlance","arrowtooth_flounder_juvenile",1.42280767929012,1.43242469435183,0.00675918130165853,0.00292559891564014
"683","pacific_capelin","arrowtooth_flounder_juvenile",3.04827992962219,2.99618727826036,-0.0170891954034843,-0.00748589094620811
"684","shallow_water_flatfish","arrowtooth_flounder_juvenile",1.42724213942388,1.44268661093648,0.0108211992106952,0.00467434148262417
"685","walleye_pollock_juvenile","arrowtooth_flounder_juvenile",1.32997460786361,1.34186509806747,0.00894038888679138,0.00386550762214002
"686","shelf_demersal_fish","arrowtooth_flounder_juvenile",1.62170760870759,1.63019913289381,0.00523616226539714,0.00226810346791736
"687","pandalid_shrimp","arrowtooth_flounder_juvenile",1.36579913648576,1.39247918506614,0.0195343867686339,0.00840187820834155
"688","nonpandalid_shrimp","arrowtooth_flounder_juvenile",2.22618280674999,2.19821203156286,-0.012564455669285,-0.00549124370666936
"689","benthic_zooplankton","arrowtooth_flounder_juvenile",1.50306608642292,1.51475201446855,0.00777472670775081,0.00336346278240853
"690","infauna","arrowtooth_flounder_juvenile",1.15044523856951,1.1589634082687,0.00740423743226648,0.00320377329316389
"691","other_gelatinous_zooplankton","arrowtooth_flounder_juvenile",1.69916046472731,1.72471112176162,0.0150372243026582,0.00648196935543985
"692","euphausiids","arrowtooth_flounder_juvenile",1.92258864565691,1.95274705999976,0.015686358291451,0.0067596194712577
"693","shelf_forage_fish","rex_sole_adult",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"694","shelf_demersal_fish","rex_sole_adult",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"695","squid","rex_sole_adult",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"696","tanner_crab","rex_sole_adult",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"697","pandalid_shrimp","rex_sole_adult",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"698","nonpandalid_shrimp","rex_sole_adult",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"699","motile_epifauna","rex_sole_adult",1.45148080839979,2,0.37790316511655,0.139218697736159
"700","benthic_zooplankton","rex_sole_adult",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"701","sessile_epifauna","rex_sole_adult",2,2,0,0
"702","infauna","rex_sole_adult",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"703","other_gelatinous_zooplankton","rex_sole_adult",2,2,0,0
"704","mysids","rex_sole_adult",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"705","pelagic_amphipods","rex_sole_adult",2,2,0,0
"706","euphausiids","rex_sole_adult",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"707","large_copepods","rex_sole_adult",2,2,0,0
"708","small_copepods","rex_sole_adult",2,2,0,0
"709","small_microzooplankton","rex_sole_adult",2,2,0,0
"710","detritus","rex_sole_adult",2,2,0,0
"711","tanner_crab","rex_sole_juvenile",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"712","pandalid_shrimp","rex_sole_juvenile",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"713","nonpandalid_shrimp","rex_sole_juvenile",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"714","motile_epifauna","rex_sole_juvenile",1.45148080839979,2,0.37790316511655,0.139218697736159
"715","benthic_zooplankton","rex_sole_juvenile",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"716","infauna","rex_sole_juvenile",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"717","gelatinous_carnivores","rex_sole_juvenile",2,2,0,0
"718","mysids","rex_sole_juvenile",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"719","pelagic_amphipods","rex_sole_juvenile",2,2,0,0
"720","euphausiids","rex_sole_juvenile",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"721","large_copepods","rex_sole_juvenile",2,2,0,0
"722","small_copepods","rex_sole_juvenile",2,2,0,0
"723","shelf_forage_fish","flathead_sole_adult",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"724","walleye_pollock_adult","flathead_sole_adult",1.4649846129216,1.48017611105139,0.01036973221138,0.00448032752107638
"725","shelf_demersal_fish","flathead_sole_adult",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"726","slope_demersal_fish","flathead_sole_adult",2,2,0,0
"727","tanner_crab","flathead_sole_adult",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"728","pandalid_shrimp","flathead_sole_adult",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"729","nonpandalid_shrimp","flathead_sole_adult",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"730","motile_epifauna","flathead_sole_adult",1.45148080839979,2,0.37790316511655,0.139218697736159
"731","benthic_zooplankton","flathead_sole_adult",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"732","infauna","flathead_sole_adult",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"733","gelatinous_carnivores","flathead_sole_adult",2,2,0,0
"734","other_gelatinous_zooplankton","flathead_sole_adult",2,2,0,0
"735","mysids","flathead_sole_adult",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"736","pelagic_amphipods","flathead_sole_adult",2,2,0,0
"737","euphausiids","flathead_sole_adult",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"738","large_copepods","flathead_sole_adult",2,2,0,0
"739","small_copepods","flathead_sole_adult",2,2,0,0
"740","macroalgae","flathead_sole_adult",2,2,0,0
"741","offal","flathead_sole_adult",1.50714505029554,1.50909941075193,0.00129673016941001,0.0005627979373713
"742","detritus","flathead_sole_adult",2,2,0,0
"743","tanner_crab","flathead_sole_juvenile",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"744","pandalid_shrimp","flathead_sole_juvenile",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"745","nonpandalid_shrimp","flathead_sole_juvenile",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"746","motile_epifauna","flathead_sole_juvenile",1.45148080839979,2,0.37790316511655,0.139218697736159
"747","benthic_zooplankton","flathead_sole_juvenile",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"748","infauna","flathead_sole_juvenile",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"749","gelatinous_carnivores","flathead_sole_juvenile",2,2,0,0
"750","mysids","flathead_sole_juvenile",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"751","pelagic_amphipods","flathead_sole_juvenile",2,2,0,0
"752","euphausiids","flathead_sole_juvenile",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"753","large_copepods","flathead_sole_juvenile",2,2,0,0
"754","small_copepods","flathead_sole_juvenile",2,2,0,0
"755","pacific_sandlance","shallow_water_flatfish",1.63384272187838,1.62595070079663,-0.00483034320015907,-0.00210287429844375
"756","pacific_capelin","shallow_water_flatfish",4.07063326744769,3.88955474113545,-0.04448411694571,-0.0197620894927953
"757","shelf_forage_fish","shallow_water_flatfish",1.65619552264834,1.67121841581604,0.00907072441765489,0.00392160642313816
"758","pacific_halibut_adult","shallow_water_flatfish",2.80240035608506,2.78246946859177,-0.00711207713416773,-0.00309977187521256
"759","arrowtooth_flounder_adult","shallow_water_flatfish",3.46415713496794,3.36463320136578,-0.028729624472731,-0.0126598573686456
"760","shallow_water_flatfish","shallow_water_flatfish",1.64049054408909,1.64080520369986,0.00019180824412679,8.32932740948324e-05
"761","pacific_cod_adult","shallow_water_flatfish",1.84336708476994,1.83146619500295,-0.00645606068661797,-0.00281292152913152
"762","walleye_pollock_adult","shallow_water_flatfish",1.4873647172613,1.50372687149069,0.011000768029183,0.00475148551257321
"763","shelf_demersal_fish","shallow_water_flatfish",1.93201912410234,1.91223649812042,-0.0102393530866883,-0.00446981781942463
"764","squid","shallow_water_flatfish",2.21971259875191,2.22853733574297,0.00397562143676788,0.00172316738665981
"765","octopus","shallow_water_flatfish",2.01704564942141,2.04615763918129,0.0144329850780651,0.00622336219034693
"766","tanner_crab","shallow_water_flatfish",1.49920815761297,1.50004724111104,0.000559684453294462,0.000242999874388367
"767","pandalid_shrimp","shallow_water_flatfish",1.54837963378571,1.56812810218548,0.0127542806485317,0.00550408750915078
"768","nonpandalid_shrimp","shallow_water_flatfish",2.83820466330176,2.73445612763615,-0.0365542827150881,-0.0161727494545465
"769","motile_epifauna","shallow_water_flatfish",1.47321096315884,2.04904608933529,0.390870785363799,0.14328678505308
"770","benthic_zooplankton","shallow_water_flatfish",1.75416032660139,1.74512253440111,-0.00515220419890827,-0.00224335794770303
"771","sessile_epifauna","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"772","infauna","shallow_water_flatfish",1.22553663090663,1.23010539894342,0.00372797346205256,0.00161602791677779
"773","other_gelatinous_zooplankton","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"774","mysids","shallow_water_flatfish",1.79879348770927,1.77634350070685,-0.0124805805423592,-0.00545435526568454
"775","pelagic_amphipods","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"776","euphausiids","shallow_water_flatfish",2.38307823386531,2.3791365240662,-0.00165404129125457,-0.000718935744379687
"777","large_copepods","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"778","small_copepods","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"779","small_microzooplankton","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"780","macroalgae","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"781","detritus","shallow_water_flatfish",2.04813084931797,2.04904608933529,0.00044686598887167,0.000194028084069433
"782","shelf_demersal_fish","deep_water_flatfish",1.24048407545219,1.18859467128978,-0.0418299639545907,-0.0185574145503083
"783","squid","deep_water_flatfish",1.31471613515522,1.25398632424712,-0.046192337101675,-0.0205391927628253
"784","tanner_crab","deep_water_flatfish",1.12880809968076,1.10337916237841,-0.0225272456049391,-0.00989533907868174
"785","nonpandalid_shrimp","deep_water_flatfish",1.47430244456818,1.35857936393914,-0.078493446887646,-0.035501572034256
"786","motile_epifauna","deep_water_flatfish",1.12210017801802,1.21687852085907,0.084465134840692,0.0352155941651532
"787","benthic_zooplankton","deep_water_flatfish",1.19459208957771,1.15404573236823,-0.0339415919151214,-0.0149966152593309
"788","sessile_epifauna","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"789","infauna","deep_water_flatfish",1.05819405070301,1.04757171212197,-0.0100381764327432,-0.00438155301231187
"790","gelatinous_carnivores","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"791","mysids","deep_water_flatfish",1.20610855335615,1.16050031721537,-0.0378143708655952,-0.0167411338544025
"792","pelagic_amphipods","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"793","euphausiids","deep_water_flatfish",1.35686852527784,1.28512101845947,-0.052877272544646,-0.0235937417958699
"794","small_copepods","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"795","small_microzooplankton","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"796","large_phytoplankton","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"797","detritus","deep_water_flatfish",1.27044378353708,1.21687852085907,-0.0421626390495387,-0.0187082270781524
"798","pacific_sandlance","pacific_ocean_perch_adult",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"799","pacific_capelin","pacific_ocean_perch_adult",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"800","shelf_forage_fish","pacific_ocean_perch_adult",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"801","slope_forage_fish","pacific_ocean_perch_adult",2,2,0,0
"802","arrowtooth_flounder_adult","pacific_ocean_perch_adult",3.35100143896289,3.25407942072792,-0.0289232994972876,-0.0127464659833099
"803","arrowtooth_flounder_juvenile","pacific_ocean_perch_adult",9.63779636019163,9.34135151515413,-0.0307585711461954,-0.0135680308345054
"804","shallow_water_flatfish","pacific_ocean_perch_adult",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"805","walleye_pollock_adult","pacific_ocean_perch_adult",1.4649846129216,1.48017611105139,0.01036973221138,0.00448032752107638
"806","large_sculpins","pacific_ocean_perch_adult",2,2,0,0
"807","shelf_demersal_fish","pacific_ocean_perch_adult",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"808","slope_demersal_fish","pacific_ocean_perch_adult",2,2,0,0
"809","miscellaneous_deep_sea_fish","pacific_ocean_perch_adult",2,2,0,0
"810","squid","pacific_ocean_perch_adult",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"811","octopus","pacific_ocean_perch_adult",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"812","tanner_crab","pacific_ocean_perch_adult",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"813","king_crab","pacific_ocean_perch_adult",2,2,0,0
"814","pandalid_shrimp","pacific_ocean_perch_adult",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"815","motile_epifauna","pacific_ocean_perch_adult",1.45148080839979,2,0.37790316511655,0.139218697736159
"816","infauna","pacific_ocean_perch_adult",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"817","gelatinous_carnivores","pacific_ocean_perch_adult",2,2,0,0
"818","other_gelatinous_zooplankton","pacific_ocean_perch_adult",2,2,0,0
"819","mysids","pacific_ocean_perch_adult",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"820","pelagic_amphipods","pacific_ocean_perch_adult",2,2,0,0
"821","euphausiids","pacific_ocean_perch_adult",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"822","large_copepods","pacific_ocean_perch_adult",2,2,0,0
"823","small_copepods","pacific_ocean_perch_adult",2,2,0,0
"824","macroalgae","pacific_ocean_perch_adult",2,2,0,0
"825","detritus","pacific_ocean_perch_adult",2,2,0,0
"826","motile_epifauna","pacific_ocean_perch_juvenile",1.45148080839979,2,0.37790316511655,0.139218697736159
"827","gelatinous_carnivores","pacific_ocean_perch_juvenile",2,2,0,0
"828","other_gelatinous_zooplankton","pacific_ocean_perch_juvenile",2,2,0,0
"829","mysids","pacific_ocean_perch_juvenile",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"830","pelagic_amphipods","pacific_ocean_perch_juvenile",2,2,0,0
"831","euphausiids","pacific_ocean_perch_juvenile",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"832","large_copepods","pacific_ocean_perch_juvenile",2,2,0,0
"833","small_copepods","pacific_ocean_perch_juvenile",2,2,0,0
"834","pacific_herring_adult","slope_rockfish",1.39831987841021,1.4008126135393,0.00178266444436503,0.000773512079694457
"835","pacific_herring_juvenile","slope_rockfish",1.66064644280173,1.66245629488044,0.0010898479243131,0.000473057206233786
"836","pacific_sandlance","slope_rockfish",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"837","pacific_capelin","slope_rockfish",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"838","shelf_forage_fish","slope_rockfish",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"839","slope_forage_fish","slope_rockfish",2,2,0,0
"840","arrowtooth_flounder_adult","slope_rockfish",3.35100143896289,3.25407942072792,-0.0289232994972876,-0.0127464659833099
"841","shallow_water_flatfish","slope_rockfish",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"842","walleye_pollock_adult","slope_rockfish",1.4649846129216,1.48017611105139,0.01036973221138,0.00448032752107638
"843","shelf_demersal_fish","slope_rockfish",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"844","slope_demersal_fish","slope_rockfish",2,2,0,0
"845","squid","slope_rockfish",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"846","octopus","slope_rockfish",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"847","tanner_crab","slope_rockfish",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"848","king_crab","slope_rockfish",2,2,0,0
"849","pandalid_shrimp","slope_rockfish",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"850","nonpandalid_shrimp","slope_rockfish",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"851","motile_epifauna","slope_rockfish",1.45148080839979,2,0.37790316511655,0.139218697736159
"852","benthic_zooplankton","slope_rockfish",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"853","sessile_epifauna","slope_rockfish",2,2,0,0
"854","infauna","slope_rockfish",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"855","gelatinous_carnivores","slope_rockfish",2,2,0,0
"856","other_gelatinous_zooplankton","slope_rockfish",2,2,0,0
"857","mysids","slope_rockfish",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"858","pelagic_amphipods","slope_rockfish",2,2,0,0
"859","euphausiids","slope_rockfish",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"860","large_copepods","slope_rockfish",2,2,0,0
"861","small_copepods","slope_rockfish",2,2,0,0
"862","detritus","slope_rockfish",2,2,0,0
"863","shallow_water_flatfish","demersal_shelf_rockfish",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"864","sablefish_adult","demersal_shelf_rockfish",4.43238057246908,4.46893757434988,0.0082477127771643,0.00356724547818526
